job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
22673,Full Stack .Net Developer,Synechron,"Mumbai (All Areas), Bengaluru",c# .net angular azure .net core fullstack development aws microsoft azure,3-5 Yrs,On-site,3.4,https://www.naukri.com/job-listings-full-stack-net-developer-synechron-bengaluru-mumbai-all-areas-3-to-5-years-310526003460
22674,Junior Full Stack Developer,CareerFit.ai,Mumbai,react.js stack full stack development,0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-junior-full-stack-developer-careerfit-ai-mumbai-0-to-3-years-080626026813
22677,Full Stack Developer,Netlink Software,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",fullstack development css ui development bootstrap ajax jquery react.js java,0-5 Yrs,On-site,3.2,https://www.naukri.com/job-listings-full-stack-developer-netlink-software-group-america-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-5-years-150125501603
22678,"Full Stack Developer (PHP, Laravel)",Cupid Knot,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",fullstack development css wordpress ui development bootstrap ajax jquery react.js,0-3 Yrs,On-site,2.4,https://www.naukri.com/job-listings-full-stack-developer-php-laravel-cupid-knot-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-130225506970
22679,Full Stack Developer,Tech Stalwart Solution,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",continuous integration css ci/cd vue.js bitbucket react.js git java,0-3 Yrs,On-site,3.2,https://www.naukri.com/job-listings-full-stack-developer-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-040225508253
22680,Senior Python Engineer,Snapwork Technologies,"Mumbai (All Areas), Hyderabad",bfsi python senior,4-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-python-engineer-snapwork-technologies-hyderabad-mumbai-all-areas-4-to-8-years-010626012724
22681,Senior Software Developer - Java Spring Boot,Bahwan CyberTek,Mumbai,computer science hibernate core java iis git analytical programming plsql,5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-software-developer-java-spring-boot-bahwan-cybertek-mumbai-5-to-10-years-270526500663
22682,Senior Application Developer - Java Full stack,UPS Supply Chain Solutions (UPS SCS),"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science activemq coding gcp architectural design ups mathematics management,7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-application-developer-java-full-stack-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-210825501425
22683,Revit Developer,Programming.Com,Mumbai,analytical skills version control git vb.net bim programming revit visual studio,1-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-revit-developer-programming-com-mumbai-1-to-4-years-121224501338
22684,Senior Software Developer - Dot Net,Quantiphi Analytics Solutions,Mumbai,service delivery unix maven linux coding shell scripting javascript workflow,5-8 Yrs,On-site,3.1,https://www.naukri.com/job-listings-senior-software-developer-dot-net-quantiphi-analytics-solutions-pvt-ltd-mumbai-5-to-8-years-080626500751
22685,Senior Application Developer - .Net Full Stack,UPS Supply Chain Solutions (UPS SCS),"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science coding architectural design manager technology ups mathematics management statistics,5-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-application-developer-net-full-stack-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-9-years-030925503680
22686,Sr Software Developer,Dayforce,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science object oriented design automation git rdbms packaging regression testing scrum,4-6 Yrs,On-site,3.9,https://www.naukri.com/job-listings-sr-software-developer-dayforce-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-6-years-160625500934
22687,Software Developer - .NET - CHN,Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",software design front end nosql mvvm architecture javascript wcf services wpf,3-7 Yrs,On-site,4.1,https://www.naukri.com/job-listings-software-developer-net-chn-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-120725503586
22688,Dot Net Fullstack Developer,Capgemini,"Navi Mumbai, Pune, Bengaluru",c# dotnet development .net core angular development net fullstack dot core,6-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-dot-net-fullstack-developer-capgemini-navi-mumbai-pune-bengaluru-6-to-13-years-040626011579
22689,Java Fullstack Developer,Capgemini,"Hybrid - Mumbai (All Areas), Pune, Bengaluru",angular spring boot java react.js rest frontend development css restful,5-8 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-java-fullstack-developer-capgemini-technology-services-india-limited-pune-bengaluru-mumbai-all-areas-5-to-8-years-250526916188
22690,Java Developer - Multithreading,Crisil,Mumbai,rest c++ socket programming java development problem solving jdbc scalability microservices,0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-developer-multithreading-crisil-mumbai-0-to-3-years-240426502193
22691,UI/UX Desginer / Developer - Software Application,Jjsoft Techno,"Mumbai, Delhi / NCR, Bengaluru",ui/ux desgin front end ui developer css ux adobe xd prototyping ux designer,3-7 Yrs,On-site,4.7,https://www.naukri.com/job-listings-ui-ux-desginer-developer-software-application-jjsoft-techno-mumbai-delhi-ncr-bengaluru-3-to-7-years-190526916481
22692,Dot Net Developer,Capgemini,"Hybrid - Mumbai (All Areas), Bengaluru",c# .net core azure .net azure app services keyvault mvc development,5-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-dot-net-developer-capgemini-bengaluru-mumbai-all-areas-5-to-10-years-030626026413
22693,Java Scala Developer,Capgemini,"Mumbai (All Areas), Bengaluru",java scala akka java frameworks scala programming microservices development akka framework spring boot,4-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-scala-developer-capgemini-bengaluru-mumbai-all-areas-4-to-12-years-030626017070
22694,Software Developer (Full-Stack SAP),Dow Chemical International Private Limited,Mumbai,fullstack development sap development ui development hibernate spring coding odata java,3-8 Yrs,On-site,3.5,https://www.naukri.com/job-listings-software-developer-full-stack-sap-dow-chemical-international-pvt-ltd-mumbai-3-to-8-years-160226500192
22695,ML Developer,Think People Solutions,Hybrid - Mumbai(Prabhadevi),aiml retrieval augmented generation python ml generation development,2-4 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-ml-developer-think-people-solutions-mumbai-2-to-4-years-050626025009
22696,Sharepoint/POWER Platform Developer,Capgemini,"Hybrid - Mumbai (All Areas), Pune, Bengaluru",sharepoint sharepoint development spfx powerapps development power platform,4-9 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-sharepoint-power-platform-developer-capgemini-pune-bengaluru-mumbai-all-areas-4-to-9-years-030626010136
22698,Senior Full Stack Developer (Java and React),ISS Corporate Solutions,Mumbai,computer science front end version control git corporate governance coding database design web development,9-14 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-full-stack-developer-java-and-react-iss-corporate-solutions-mumbai-9-to-14-years-240326506404
22699,Full Stack / Senior Full Stack Developer,Crimson Interactive,Mumbai,core java multithreading nosql coding mysql agile scrum unit testing,5-10 Yrs,On-site,2.5,https://www.naukri.com/job-listings-full-stack-senior-full-stack-developer-crimson-interactive-pvt-ltd-mumbai-5-to-10-years-040626502676
22700,Senior Full Stack Developer,ISS Corporate Solutions,Mumbai,computer science front end version control git corporate governance coding database design web development,4-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-full-stack-developer-iss-corporate-solutions-mumbai-4-to-8-years-240625503745
22701,Full Stack Java Developer(Sr. Soft. Eng.),Crisil,Mumbai,full stack java developer(sr. soft. eng.) with 7+ years of experience development sr full stack stack java soft,7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-full-stack-java-developer-sr-soft-eng-crisil-mumbai-7-to-12-years-200426503142
22702,Application Developer,Accenture,Navi Mumbai,application developer database management front end cloud services restful web services full stack development business processes,3-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-navi-mumbai-3-to-8-years-090626929562
22703,Application Developer,Accenture,Mumbai,c++ python java full stack web application framework rest css version control,3-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-8-years-080626933107
22704,Application Developer,Accenture,"Mumbai, Hyderabad",application development framework sql database management git python css web services jdbc,3-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-hyderabad-3-to-8-years-080626931683
22705,"Full-Stack Java & React Developer | Microservices, Cloud Deployment",Synechron,Mumbai,react developer java cloud deployment architecture finance html5 debugging api integration,5-10 Yrs,On-site,3.4,https://www.naukri.com/job-listings-full-stack-java-react-developer-microservices-cloud-deployment-synechron-technologies-pvt-ltd-mumbai-5-to-10-years-080626912707
22706,"Java Full Stack Developer (Java, React)",Capgemini,"Hybrid - Mumbai (All Areas), Bengaluru",reacts js full stack java fullstack react java fullstack development spring boot react.js,6-11 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-java-full-stack-developer-java-react-capgemini-bengaluru-mumbai-all-areas-6-to-11-years-301125004492
22707,Java Full Stack Developer,Infosys,"Mumbai (All Areas), Pune, Bengaluru",java spring boot angular microservices spring full stack stack development,5-9 Yrs,On-site,3.5,https://www.naukri.com/job-listings-java-full-stack-developer-infosys-pune-bengaluru-mumbai-all-areas-5-to-9-years-270426034192
22708,Full Stack .Net Developer,Capgemini,"Hybrid - Mumbai (All Areas), Pune, Bengaluru",c# .net sql development stack full stack,5-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-full-stack-net-developer-capgemini-pune-bengaluru-mumbai-all-areas-5-to-10-years-270326011866
22709,Java Full Stack Developer,Synechron,"Hybrid - Mumbai (All Areas), Bengaluru",java fullstack spring angular algorithms automation framework selenium development full stack,4-7 Yrs,Hybrid,3.4,https://www.naukri.com/job-listings-java-full-stack-developer-synechron-bengaluru-mumbai-all-areas-4-to-7-years-240526002477
22710,"Java Full Stack Developer (Java, Angular) - Bangalore/ Mumbai/ Pune",Capgemini,"Hybrid - Mumbai (All Areas), Pune, Bengaluru",java java fullstack angular angularjs angular js full stack spring boot j2ee,5-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-java-full-stack-developer-java-angular-bangalore-mumbai-pune-capgemini-pune-bengaluru-mumbai-all-areas-5-to-10-years-220526013800
22711,.NET Application Developer (Azure),Hexaware Technologies,"Mumbai (All Areas), Noida, Bengaluru",c# .net core azure cloud saas mongodb core cloud .net,6-9 Yrs,On-site,3.4,https://www.naukri.com/job-listings-net-application-developer-azure-hexaware-technologies-noida-bengaluru-mumbai-all-areas-6-to-9-years-220526012808
22712,Full Stack .Net Developer,Capgemini,"Hybrid - Mumbai (All Areas), Chennai, Bengaluru",c# .net angular stack full stack development,4-9 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-full-stack-net-developer-capgemini-chennai-bengaluru-mumbai-all-areas-4-to-9-years-180526001656
22713,Sr. Python Django Engineer,Cloud Counselage,Mumbai,computer science front end version control git coding django javascript html,3-7 Yrs,On-site,4.4,https://www.naukri.com/job-listings-sr-python-django-engineer-cloud-counselage-pvt-ltd-mumbai-3-to-7-years-301225507878
22714,Java full stack developer(ReactJS/NodeJS),Tata Consultancy Services,"Mumbai (All Areas), Pune, Bengaluru",java spring boot node.js react.js microservices bootstrap full stack spring,6-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-java-full-stack-developer-reactjs-nodejs-tata-consultancy-services-pune-bengaluru-mumbai-all-areas-6-to-8-years-250526003992
22715,Java Full Stack Developer,Tata Consultancy Services,"Mumbai (All Areas), Hyderabad, Bengaluru",java spring boot java fullstack react.js angular development boot full stack,5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-java-full-stack-developer-tata-consultancy-services-hyderabad-bengaluru-mumbai-all-areas-5-to-10-years-180526025203
22716,Full Stack Developer,Vimerse Infotech,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science front end min web technologies focus javascript test planning software quality assurance,2-9 Yrs,On-site,3.1,https://www.naukri.com/job-listings-full-stack-developer-vimerse-infotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-9-years-041024503248
22717,Python Backend Engineer - Crimson Interactive,Crimson Interactive,Mumbai,product management cloud computing spring boot backend front end analytical research software quality,3-5 Yrs,On-site,2.5,https://www.naukri.com/job-listings-python-backend-engineer-crimson-interactive-crimson-interactive-pvt-ltd-mumbai-3-to-5-years-040626501255
22718,Software Developer,Nevonprojects,Mumbai,automation c manager technology electronics php asp.net research mechanical engineering,0-3 Yrs,On-site,3.0,https://www.naukri.com/job-listings-software-developer-nevonprojects-mumbai-0-to-3-years-301122500826
22719,Software Developer,Confiable Solutions,Mumbai,career development git web development javascript agile html content writing xslt,0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-software-developer-confiable-solutions-mumbai-0-to-2-years-201020500215
22720,Trainee Software Developer,Oliveqsol,Mumbai,c++ manager quality assurance version control coding javascript troubleshooting open source python,0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-trainee-software-developer-oliveqsol-mumbai-0-to-3-years-181023501868
22721,Junior Software Developer,Familybuds,Mumbai,css xml javascript xhtml/html development xhtml software development html,0-1 Yrs,On-site,3.6,https://www.naukri.com/job-listings-junior-software-developer-familybuds-mumbai-0-to-1-years-070316500143
22722,Embedded Software Developer,Larsen & Toubro (L&T),Mumbai (All Areas),rtos embedded c c++ c embedded linux embedded software linux software,5-10 Yrs,On-site,3.9,https://www.naukri.com/job-listings-embedded-software-developer-larsen-toubro-l-t-mumbai-all-areas-5-to-10-years-010626030102
22723,Senior Developer Relations Manager,Nvidia,Mumbai,vmware c++ simulation machine learning healthcare sdk virtualization technical support,8-13 Yrs,On-site,3.5,https://www.naukri.com/job-listings-senior-developer-relations-manager-nvidia-mumbai-8-to-13-years-290126508429
22724,JAVA / J2EE Sr . Developer,Anayasmi Infotech,Mumbai,hibernate enterprise applications web application j2ee spring portal development development application,5-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-j2ee-sr-developer-anayasmi-infotech-private-limited-mumbai-5-to-7-years-170426503170
22725,Fullstack Developer,Verve Financial Services,"Mumbai(Ghansoli), Navi Mumbai",django python communication skills react.js nextjs development full stack fullstack development,0-1 Yrs,On-site,3.7,https://www.naukri.com/job-listings-fullstack-developer-verve-financial-services-mumbai-navi-mumbai-0-to-1-years-310526002944
22726,Roblox Developer,Games2win,Mumbai,server design documents css c++ jquery game development sql memory management,3-7 Yrs,On-site,1.7,https://www.naukri.com/job-listings-roblox-developer-games2win-mumbai-3-to-7-years-260526501145
22727,PHP Developer Internship To Hire position / PHP Development,Raisonminds Solutions,"Mumbai, Delhi / NCR, Bengaluru",php software development life cycle mysql javascript internship laravel software life cycle,0-1 Yrs,Remote,3.6,https://www.naukri.com/job-listings-php-developer-internship-to-hire-position-php-development-raisonminds-solutions-pvt-ltd-mumbai-delhi-ncr-bengaluru-0-to-1-years-220526919028
22728,Flutter Developer,Mobitrail,Mumbai,flutter sdk flutter flutter development mobile application development java android application development mobile development android studio,0-1 Yrs,On-site,3.2,https://www.naukri.com/job-listings-flutter-developer-mobitrail-mumbai-0-to-1-years-100626910360
22729,Developer,Peppermint Communications,Mumbai,shortlisting interviewing screening software development salary negotiation hrsd interview coordination sourcing,0-3 Yrs,On-site,3.9,https://www.naukri.com/job-listings-developer-peppermint-communications-mumbai-0-to-3-years-100626501945
22730,ASP.net MVC Engineer/Developer,GCO Technology,"Mumbai Suburban, Mumbai (All Areas)",asp.net mvc c# asp.net web api bootstrap html jquery sql web technologies,0-2 Yrs,On-site,4.2,https://www.naukri.com/job-listings-asp-net-mvc-engineer-developer-gco-technology-mumbai-suburban-mumbai-all-areas-0-to-2-years-070225019447
22731,Opentext Content Server Archive Server Developer,Capgemini,"Mumbai, Hyderabad, Bengaluru",compliance design rest sap architecture data migration data protection apis,3-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-opentext-content-server-archive-server-developer-capgemini-technology-services-india-limited-mumbai-hyderabad-bengaluru-3-to-6-years-020626924342
22732,IBM ECM Developer,Capgemini,"Mumbai, Pune, Bengaluru",ecm design java rest content management ui oracle database soap,3-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-ibm-ecm-developer-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-3-to-8-years-010626921765
22733,Fullstack Developer ( EV Domain Mandatory ),Trigent Software,"Mumbai (All Areas), Bengaluru",angular ev electric vehicle api angularjs redis sql server microservices,7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-fullstack-developer-ev-domain-mandatory-trigent-software-bengaluru-mumbai-all-areas-7-to-10-years-010626003416
22734,WEB DEVELOPER - FRESHER,Viamz Technologies,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",web application development css jquery coding javascript programming php html,0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-web-developer-fresher-viamz-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-2-years-280121500935
22735,AL ML Developer,Kaizen,Mumbai,data analysis data science python development data al science ml,6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-al-ml-developer-kaizen-sra-technologies-mumbai-6-to-11-years-270526932046
22736,Web Developer,Whizz Edu Tech,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",web technologies development web development,0-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-web-developer-whizz-edu-tech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-4-years-120725502433
22738,Full Stack Developer - Senior Java Developer,Estalvis Advisors,Mumbai,hibernate ms sql jquery front end jsp active directory j2ee oracle,5-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-full-stack-developer-senior-java-developer-estalvis-advisors-private-limited-mumbai-5-to-6-years-090626504720
22739,Senior Application Developer,UPS Supply Chain Solutions (UPS SCS),"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science mobile development architecture coding agile development manager technology ups talent management,7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-application-developer-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-220224502227
22740,Looking For Sr. Full Stack Developer,Wimpey Laboratories,"Hybrid - Mumbai (All Areas), Thane",c# entity .net core fullstack development angular linq webapi typescript,5-10 Yrs,Hybrid,5.0,https://www.naukri.com/job-listings-looking-for-sr-full-stack-developer-wimpey-laboratories-thane-mumbai-all-areas-5-to-10-years-080626003466
22741,Senior Application Developer - Java,UPS Supply Chain Solutions (UPS SCS),"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science coding architectural design manager technology ups mathematics management statistics,5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-application-developer-java-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-240624501150
22742,Senior Full Stack Developer,Actlogica,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",server fullstack development css web services dbms ajax scalability jquery,4-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-full-stack-developer-actlogica-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-5-years-210825501039
22743,Sr Full Stack Developer,UPS Supply Chain Solutions (UPS SCS),"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science coding architectural design manager technology ups mathematics management statistics,4-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sr-full-stack-developer-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-200324502342
22744,Sr . / Lead Full Stack . Net Developer,Spice Technology Group,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",order management erp sap application development json mvc edi oracle,10-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sr-lead-full-stack-net-developer-spice-technology-group-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-12-years-191124503829
22745,Senior Application Developer,Owens & Minor,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",csa solution design component design business analyst user interface designing data modeling healthcare deployment,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-application-developer-owens-minor-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-7-years-150725500247
22746,Senior Java Full Stack Developer,Vrize,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science backend front end git cassandra debugging javascript agile,4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-java-full-stack-developer-vrize-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-120725502814
22747,Senior Full Stack Developer For Sora Union,Sora Union,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science backend front end wordpress javascript healthcare html financial services,3-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-full-stack-developer-for-sora-union-sora-union-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-100225503122
22748,Senior Full Stack Developer,Taffi,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",front end git nosql database design javascript server management deployment html,7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-full-stack-developer-taffi-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-12-years-080424501214
22749,Senior Full Stack Developer,Watermark,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",senior software engineer stack development full stack software senior,3-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-full-stack-developer-watermark-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-060325504227
22750,Full Stack .Net Developer,ICICI Lombard,Mumbai (All Areas)(Andheri East +1),c# .net core .net entity framework angular web api asp.net asp.net core,2-7 Yrs,On-site,3.5,https://www.naukri.com/job-listings-full-stack-net-developer-icici-lombard-mumbai-all-areas-2-to-7-years-270526037026
22751,Java Full Stack Developer,Bandhan Life,Remote,java spring boot react.js aws microservices angular development boot,1-3 Yrs,Remote,3.2,https://www.naukri.com/job-listings-java-full-stack-developer-bandhan-life-mumbai-1-to-3-years-100626017671
22752,Java Full Stack Developer,Tata Consultancy Services,Navi Mumbai,java fullstack development css mysql javascript spring boot html spring,4-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-java-full-stack-developer-tata-consultancy-services-navi-mumbai-4-to-8-years-030626029425
22753,"Full Stack Developer - , - JPMC",Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",postgresql mysql javascript php ruby sdlc sql android,3-4 Yrs,On-site,4.1,https://www.naukri.com/job-listings-full-stack-developer-jpmc-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-4-years-260425502132
22754,Java Full Stack Developer,Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",maven hibernate front end testing tools xml postgresql mysql json,8-12 Yrs,On-site,4.1,https://www.naukri.com/job-listings-java-full-stack-developer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-12-years-210725502184
22755,Full Stack Developer,Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",mobile application development core java backend front end development testing javascript software development life cycle j2ee,5-8 Yrs,On-site,4.1,https://www.naukri.com/job-listings-full-stack-developer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-210125504316
22756,"Full Stack Developer, eCommerce",Prayag Health,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",graphics linux networking coding mysql debugging javascript php,1-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-full-stack-developer-ecommerce-prayag-health-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-5-years-210121501377
22757,Full Stack Developer (Angular + Node.js) - CHN,Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",backend git nosql postgresql mysql debugging agile javascript,6-9 Yrs,On-site,4.1,https://www.naukri.com/job-listings-full-stack-developer-angular-node-js-chn-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-9-years-120725503592
22758,Java Full Stack Developer,Deloitte Shared Services India,"Mumbai, Pune, Chennai",java spring boot react.js angular development boot full stack stack,6-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-full-stack-developer-deloitte-us-india-offices-mumbai-pune-chennai-6-to-9-years-030626013056
22759,Java Full Stack Developer,Deloitte,"Mumbai, Pune, Chennai",java spring boot react.js angular stack spring development full stack,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-full-stack-developer-deloitte-mumbai-pune-chennai-3-to-5-years-030626012916
22760,Java Full Stack Developer,Tata Consultancy Services,"Mumbai, Bhubaneswar, Pune",java fullstack development spring boot microservices angular bootstrap full stack spring,4-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-java-full-stack-developer-tata-consultancy-services-bhubaneswar-mumbai-pune-4-to-8-years-030626008897
22761,Sr Software Developer,Probe Information Services,Mumbai,computer science backend version control web development debugging application development software quality sdlc,5-10 Yrs,On-site,3.7,https://www.naukri.com/job-listings-sr-software-developer-probe-mumbai-5-to-10-years-010626501217
22762,Python Engineer Django/ Flask (Work From Home),Finoit Technologies,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",front end git nosql tdd postgresql django mysql mongodb,3-8 Yrs,Remote,3.8,https://www.naukri.com/job-listings-python-engineer-django-flask-work-from-home-finoit-technologies-i-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-300924501716
22763,Python Robot Engineer,Logic Planet,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",rest python bdd sap test automation robot framework sap modules automated testing,4-9 Yrs,On-site,2.8,https://www.naukri.com/job-listings-python-robot-engineer-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-200226504764
22764,Software Developer Java Backend,MSCI Services,Mumbai,rest software development software design problem solving java development backend development artificial intelligence sql server,2-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-software-developer-java-backend-msci-services-pvt-ltd-mumbai-2-to-4-years-160226500283
22765,.NET Software Developer,ZettaMine Labs,"Hybrid - Mumbai, Pune, Bengaluru",c# .net oracle siebel crm ssis development siebel software development siebel crm,8-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-net-software-developer-zettamine-labs-mumbai-pune-bengaluru-8-to-10-years-040626031393
22766,.NET Software Developer,Shell Info Technologies,Mumbai (All Areas),.net core fullstack development sql server asp.net angular c# core full stack,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-net-software-developer-shell-infotech-mumbai-all-areas-5-to-10-years-010626012331
