job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
17480,Senior Business Analyst Japanese Bilingual Position,IBU Consulting,Bengaluru,"Change management, Product engineering, project support, Artificial Intelligence, Scrum, Project planning, Visio, JIRA",6-11 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-business-analyst-japanese-bilingual-position-ibu-consulting-bengaluru-6-to-11-years-280426502656
17481,Senior Business Analyst,GE Appliances,Bengaluru,"Business process, Supply chain, Order management, Process automation, Process optimization, Project management, Machine learning, Agile",5-8 Yrs,On-site,3.9,https://www.naukri.com/job-listings-senior-business-analyst-ge-appliances-bengaluru-5-to-8-years-260725500731
17482,Senior Business Analyst - WMS,UPS Supply Chain Solutions (UPS SCS),"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Supply chain, Computer science, ERP, Automation, Supply chain management, Analytical, Senior Business Analyst, UPS",7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-business-analyst-wms-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-260425501532
17483,Senior Business Analyst,Pradeepit Consulting Services,Bengaluru,"SAP ERP, B2B, SAP, Business Analyst, Business design, Agile, Commerce, E-commerce",2-5 Yrs,On-site,4.6,https://www.naukri.com/job-listings-senior-business-analyst-pradeepit-bengaluru-2-to-5-years-260324501864
17484,Senior Business Analyst,Zen Data Shastra,Hybrid - Bengaluru(Kundalahalli),"Power Bi, Tableau, Machine Learning, SQL, Python, Tensorflow, Problem Solving, Natural Language Processing",3-6 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-senior-business-analyst-zen-data-shastra-bengaluru-3-to-6-years-250526036022
17485,Senior Business Analyst Guidewire BillingCenter,Guidewire Software,Bengaluru,"Solution design, Payment processing, C, Agile scrum, Billing, Cloud, Agile, Senior Business Analyst",6-10 Yrs,On-site,4.1,https://www.naukri.com/job-listings-senior-business-analyst-guidewire-billingcenter-guidewire-software-inc-bengaluru-6-to-10-years-240226500634
17486,Senior Business Analyst,Swiss Re,Bengaluru,"functional specifications, insurance, sap, software testing, business requirements, insurance accounting, business analysis, solution development",2-5 Yrs,On-site,3.8,https://www.naukri.com/job-listings-senior-business-analyst-swiss-re-bengaluru-2-to-5-years-230426501245
17487,Senior Business Analyst,Azilen,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","IT services, Proposal writing, Business analysis, Manager Technology, Agile, Senior Business Analyst, Research, Software solutions",5-7 Yrs,On-site,2.9,https://www.naukri.com/job-listings-senior-business-analyst-azilen-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-211024503828
17488,SENIOR BUSINESS ANALYST - Business Analysis,Happiest Minds Technologies,Bengaluru,"Business Analyst, Agile scrum, Business analysis, Bancassurance, Agile, Senior Business Analyst, JIRA, Stakeholder management",5-8 Yrs,On-site,3.4,https://www.naukri.com/job-listings-senior-business-analyst-business-analysis-happiest-minds-technologies-pvt-ltd-bengaluru-5-to-8-years-200426504336
17489,Senior Business Analyst Profiles Strategic Project Support,Logic Planet,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","user journey mapping, sprint, business analysis, public sector, business analyst, user stories, salesforce, cloud",7-12 Yrs,On-site,2.8,https://www.naukri.com/job-listings-senior-business-analyst-profiles-strategic-project-support-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-12-years-200226504880
17490,Sr Business analyst _Infosys,Logic Planet,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","marketing, onboarding, business analyst, Business analysis, SR",10-14 Yrs,On-site,2.8,https://www.naukri.com/job-listings-sr-business-analyst-infosys-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-14-years-200226504733
17491,Senior Business Analyst,Stratycon Business Solutions Pvt Ltd,Bengaluru,"Microbiology, Senior Executive, Pharmacy, Life sciences, Biochemistry, Competitive intelligence, Forecasting, Analytics",3-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-business-analyst-stratycon-business-solutions-pvt-ltd-bengaluru-3-to-4-years-190625504895
17492,Senior Business Analyst,Metaforge IT solutions,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)","Finance, Reporting, Senior Business Analyst, Oracle Fusion Erp, Stakeholder Management, Finance Process, Change Management, Business Analyst",7-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-senior-business-analyst-metaforgeit-solutions-hyderabad-bengaluru-mumbai-all-areas-7-to-10-years-190526035440
17493,Senior Business Analyst,Web Synergies,Bengaluru,"cbap, erp, oracle, sap, confluence, supply chain, documentation, test cases",10-15 Yrs,On-site,3.0,https://www.naukri.com/job-listings-senior-business-analyst-web-synergies-india-pvt-ltd-bengaluru-10-to-15-years-190525506168
17494,Guidewire Senior Business Analyst ClaimCenter,Fecund Software,Bengaluru,"Training, Interpersonal skills, Analytical, Billing, Senior Business Analyst, UAT, Management, User acceptance testing",5-8 Yrs,On-site,4.7,https://www.naukri.com/job-listings-guidewire-senior-business-analyst-claimcenter-fecund-software-services-bengaluru-5-to-8-years-180725501752
17495,Senior Business Analyst (PolicyCenter),Guidewire Software,Bengaluru,"Operational excellence, Underwriting, Analytical, Consulting, Senior Business Analyst, Data quality, Gap analysis, Continuous improvement",6-10 Yrs,On-site,4.1,https://www.naukri.com/job-listings-senior-business-analyst-policycenter-guidewire-software-inc-bengaluru-6-to-10-years-170426500361
17496,Senior Business Analyst,Allen Digital,Bengaluru,"Computer science, Statistical modeling, SAS, Senior Business Analyst, power bi, SPSS, QlikView, Catering",2-6 Yrs,On-site,3.5,https://www.naukri.com/job-listings-senior-business-analyst-allen-digital-pvt-ltd-bengaluru-2-to-6-years-161224501108
17497,Sr. Business Analyst,New Era Consulting Services Pvt. Ltd.,Bengaluru,"Unix, Tomcat, Db2, XML, Flex, PLSQL, JDBC, J2Ee",1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sr-business-analyst-new-era-consulting-services-pvt-ltd-bengaluru-1-to-6-years-151117502331
17498,Senior Business Analyst,Clifyx Technology,Bengaluru,"Process design, Project analysis, Quality improvement, Process analysis, Data management, Customer satisfaction, Billing, Senior Business Analyst",3-6 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-business-analyst-clifyx-technology-bengaluru-3-to-6-years-150725505029
17499,Senior Business Analyst - Validation Expert,Quantiphi Analytics Solutions,Bengaluru,"Automation, Business Analyst, ISO, Pharma, Analytical, Life sciences, Risk management, MHRA",5-8 Yrs,On-site,3.1,https://www.naukri.com/job-listings-senior-business-analyst-validation-expert-quantiphi-analytics-solutions-pvt-ltd-bengaluru-5-to-8-years-140526501498
17500,Senior Business Analyst Manufacturing ERP,Geekyants,Bengaluru,"ERP, Automation, Data migration, SAP, ISO, Agile, Oracle, Troubleshooting",3-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-business-analyst-manufacturing-erp-geekyants-bengaluru-3-to-8-years-120226504853
17501,Senior Business Analyst Generalist Consulting AI Ready,Geekyants,Bengaluru,"Automation, Business Analyst, Analytical, Consulting, Agile, Presales, Healthcare, Visio",4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-business-analyst-generalist-consulting-ai-ready-geekyants-bengaluru-4-to-9-years-120226504852
17502,Senior Business Analyst FinTech,Geekyants,Bengaluru,"Business Analyst, data security, Reconciliation, Consulting, Agile, Presales, data integrity, Visio",3-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-business-analyst-fintech-geekyants-bengaluru-3-to-8-years-120226504851
17503,Senior Business Analyst US Healthcare & Interoperability,Geekyants,Bengaluru,"Business Analyst, Compliance, Analytical, HIPAA, Presales, Healthcare, Visio, MS Office",3-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-business-analyst-us-healthcare-interoperability-geekyants-bengaluru-3-to-8-years-120226504850
17504,Senior Business Analyst - Business Insights & Analytics,Sigmoid Analytics,Bengaluru,"Supply chain, Bfsi, Analytical, Consulting, Senior Business Analyst, power bi, Life sciences, Business intelligence",8-13 Yrs,On-site,3.8,https://www.naukri.com/job-listings-senior-business-analyst-business-insights-analytics-sigmoid-bengaluru-8-to-13-years-110326506011
17505,Senior Business Analyst,Trinity Life Sciences,Bengaluru,"Claims, Manager Quality Assurance, Business Analyst, Analytical, EDI, Analytics, IMS, CRM",2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-business-analyst-trinity-life-sciences-bengaluru-2-to-7-years-090226500434
17506,Senior Business Analyst (Bi&A),Sigmoid Analytics,Bengaluru,"Supply chain, Business Analyst, Bfsi, Analytical, Consulting, power bi, Life sciences, Data analytics",8-12 Yrs,On-site,3.8,https://www.naukri.com/job-listings-senior-business-analyst-bi-a-sigmoid-bengaluru-8-to-12-years-080126500596
17507,Senior Business Analyst,Nityo Infotech,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Business process, Reinsurance, SAP, Analytical, Consulting, Issue resolution, Senior Business Analyst, Technical Staff",4-10 Yrs,On-site,3.2,https://www.naukri.com/job-listings-senior-business-analyst-nityo-infotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-10-years-070525501663
17508,Senior Business Analyst,Azim Premji Foundation,Bengaluru,"Process design, Selection process, Corporate, Agile, Senior Business Analyst, Application development, Management, Process",8-10 Yrs,On-site,3.8,https://www.naukri.com/job-listings-senior-business-analyst-azimpremji-foundation-development-bengaluru-8-to-10-years-051224504597
17509,Senior Business Analyst SAP IBP,Tech Stalwart Solution,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Supply chain, Procurement, Change management, Demand planning, Data modeling, Analytical, Business planning, Senior Business Analyst",6-10 Yrs,On-site,3.2,https://www.naukri.com/job-listings-senior-business-analyst-sap-ibp-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-040825505674
17510,Senior Business Analyst,Etag Software Solutions,Bengaluru,"Technical product configuration, c++, C, design, MySQL, JavaScript, integration PHP, HTML",3-6 Yrs,On-site,4.7,https://www.naukri.com/job-listings-senior-business-analyst-etag-bengaluru-3-to-6-years-010717505477
17511,Senior Salesforce Business Analyst - Insurance Domain,Everforth Quinnox,"Mumbai, Bengaluru","insurance, Salesforce, business analyst, Insurance Domain, DNS, Business analysis, Salesforce, Senior",6-9 Yrs,On-site,3.9,https://www.naukri.com/job-listings-senior-salesforce-business-analyst-insurance-domain-everforth-quinnox-mumbai-bengaluru-6-to-9-years-100526005735
17512,Business Analyst-Manual Incentive Plans,CGI,Bengaluru,"business analyst, risk management, incident management, compliance, hr technology, data processing, defect tracking, onboarding",3-7 Yrs,On-site,4.0,https://www.naukri.com/job-listings-business-analyst-manual-incentive-plans-cgi-information-systems-and-management-consultants-bengaluru-3-to-7-years-210526923300
17513,Associate Business Analyst,Yash Technologies,Bengaluru,"Technical analysis, Business transformation, Business analysis, Coding, Debugging, Javascript, Agile, JSON",4-9 Yrs,On-site,3.7,https://www.naukri.com/job-listings-associate-business-analyst-yash-technologies-bengaluru-4-to-9-years-200526501825
17514,IS Business Analyst Identity & Access Management (IAM),ABB,Bengaluru,"Business Analyst, Azure, Identity Access Management, Compliance, User Stories, Ai, Ai Tools, Devops",2-5 Yrs,On-site,4.0,https://www.naukri.com/job-listings-is-business-analyst-identity-access-management-iam-abb-india-limited-bengaluru-2-to-5-years-180526916681
17515,SAP Business Analyst,CGI,Bengaluru,"business analyst, erp, sap, ux, software development, warehouse management, business processes, sales",7-11 Yrs,On-site,4.0,https://www.naukri.com/job-listings-sap-business-analyst-cgi-information-systems-and-management-consultants-bengaluru-7-to-11-years-140526932979
17516,SAP S/4 HANA FICO Business Analyst,Adecco India,Hybrid - Bengaluru,"S/4, FICO, Simple finance, Public Cloud, SAP S Hana, Cloud, SAP Hana, S",8-13 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-sap-s-4-hana-fico-business-analyst-adecco-india-bengaluru-8-to-13-years-040626034125
17517,FTS Process Automation and Optimization Business Analyst,ABB,Bengaluru,"business analyst, Automation, Process Automation, Azure, Rpa, Compliance, Process Mapping, Agile Methodologies",2-7 Yrs,On-site,4.0,https://www.naukri.com/job-listings-fts-process-automation-and-optimization-business-analyst-abb-india-limited-bengaluru-2-to-7-years-190526925186
17518,Business Analyst Salesforce (Service Cloud & FSL),ABB,Bengaluru,"business analysis, robotics, service cloud, business analyst, salesforce, cloud, qa, process mapping",2-5 Yrs,On-site,4.0,https://www.naukri.com/job-listings-business-analyst-salesforce-service-cloud-fsl-abb-india-limited-bengaluru-2-to-5-years-180526917464
17519,RPA Business Analyst/ Scrum Master,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Process automation, Automation, Business Analyst, Agile, business rules, Scrum, Visio, JIRA",6-11 Yrs,On-site,4.1,https://www.naukri.com/job-listings-rpa-business-analyst-scrum-master-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-11-years-120325500248
17520,Operations Business Analyst 4,Lam Research,Bengaluru,"Supply chain, global operations, Operational excellence, Business Analyst, Process improvement, Flex, Research, Business intelligence",8-13 Yrs,On-site,3.8,https://www.naukri.com/job-listings-operations-business-analyst-4-lam-research-bengaluru-8-to-13-years-090326501144
17521,Operations Embedded Business Analyst 4,Lam Research,Bengaluru,"Supply chain, Order management, Automation, Project management, Information security, Business solutions, Information technology, Analytics",12-17 Yrs,On-site,3.8,https://www.naukri.com/job-listings-operations-embedded-business-analyst-4-lam-research-bengaluru-12-to-17-years-090326501127
17522,ServiceNow Business Analyst,Leading Client,"Hyderabad, Chennai, Bengaluru","ServiceNow, S2P, Agentic, HAM, IRM, Chatbot implementation, Compliance management, business processes",14-20 Yrs,On-site,3.6,https://www.naukri.com/job-listings-servicenow-business-analyst-contactx-resource-management-pvt-ltd-hyderabad-chennai-bengaluru-14-to-20-years-080626909897
17523,Opening For Technical Business Analyst,Tekskills India Pvt ltd,Bengaluru,"Technical Business Analyst, Wealth Management, Functional & Non-Functional specifications, Management, Specifications, Functional, Technical analysis, Functional Specifications",8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-opening-for-technical-business-analyst-tekskills-bengaluru-8-to-13-years-290526921075
17524,Technical Business Analyst/ Product Owner,Tanisha Systems,"Hybrid - Chennai, Bengaluru","Aml, API, SQL, kyc, Brd, Api Integration, frd, UAT",5-10 Yrs,Hybrid,2.8,https://www.naukri.com/job-listings-technical-business-analyst-product-owner-tanisha-systems-chennai-bengaluru-5-to-10-years-010626019613
17525,IT Business Analyst,Solventum,Bengaluru,"IT Business Analyst, ERP, SAP, Project management, Analytical, Project planning, Oracle, CRM",2-5 Yrs,On-site,4.4,https://www.naukri.com/job-listings-it-business-analyst-solventum-bengaluru-2-to-5-years-250526502216
17526,IT Business Analyst and Documentation Specialist,Solventum,Bengaluru,"IT Business Analyst, ERP, SAP, SOA, UML, Project management, Oracle, SQL",2-5 Yrs,On-site,4.4,https://www.naukri.com/job-listings-it-business-analyst-and-documentation-specialist-solventum-bengaluru-2-to-5-years-250526502212
17527,"IT Business Analyst, Finance Reporting and Analytics - D365 CoE",Eurofins,Bengaluru,"finance, balance sheet, statutory compliance, finance reporting, accountant, forecasting, reporting analyst, power bi",7-8 Yrs,On-site,3.2,https://www.naukri.com/job-listings-it-business-analyst-finance-reporting-and-analytics-d365-coe-eurofins-it-solutions-india-pvt-ltd-bengaluru-7-to-8-years-180526925302
17528,IT Business Analyst,Thoucentric,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Software testing, IT Business Analyst, PMP, SAP MM, Organizational development, Project management, Consulting, SAP FI",2-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-it-business-analyst-thoucentric-hubli-mangaluru-mysuru-bengaluru-belgaum-2-to-5-years-210625501503
17529,IT Business Analyst,Swiss Re,Bengaluru,"functional specifications, rest, it business analysis, data analysis, business analysis, microsoft azure, saas, xml",2-4 Yrs,On-site,3.8,https://www.naukri.com/job-listings-it-business-analyst-swiss-re-bengaluru-2-to-4-years-200126506045
17530,Mainframe Developer & IT Business Analyst with Mainframe,Han Digital Solution,Bengaluru,"Supply chain, IT Business Analyst, JCL, Db2, Analytical, Cobol, Agile, System analysis",8-14 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mainframe-developer-it-business-analyst-with-mainframe-han-digital-solution-bengaluru-8-to-14-years-130126507932
17531,IT Business Analyst,Vraio Software,Bengaluru,"it business analysis, project management, documentation, business analysis, user stories, change management, budgeting, requirement gathering",1-4 Yrs,On-site,4.5,https://www.naukri.com/job-listings-it-business-analyst-vraio-software-solutions-bengaluru-1-to-4-years-121224502834
17532,Business Analyst- Finance IT,Stack Digital,Bengaluru,"Basic, Journal entries, Business Analyst, Compliance, Finance, Focus, IT support, Financial Analyst",5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-business-analyst-finance-it-stack-digital-bengaluru-5-to-10-years-210426502313
17533,Adobe Learning Manager (ALM) - SME / Sr. Business Analyst,Global Technology Company @ Pune (Kothrud or Baner),"Hybrid - Pune, Bengaluru, Mumbai (All Areas)","ALM, Adobe Learning Manager, implementations, Functional validation, LMS, LTI, architectures, data migration",6-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-adobe-learning-manager-alm-sme-sr-business-analyst-brainsearch-consulting-pvt-ltd-pune-bengaluru-mumbai-all-areas-6-to-10-years-250226029072
17534,Business Interlock Senior Analyst,Accenture,Bengaluru,"coaching, insurance, supply chain, issue resolution, people management, hr, people development, instructional design",5-10 Yrs,On-site,3.7,https://www.naukri.com/job-listings-business-interlock-senior-analyst-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-080626931364
17535,"Functional & Business Analyst T24 | MFI | Bangalore, WFO | Upto 15L",Microfinance,"Bangalore Rural, Bengaluru","Temenos T24, T24, Business Analytics, Use Cases, FRS, Core Banking, User Stories, UAT",3-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-functional-business-analyst-t24-mfi-bangalore-wfo-upto-15l-genius-consultants-bangalore-rural-bengaluru-3-to-8-years-280526024262
17536,ASSOCIATE BUSINESS ANALYST - Marketing,Happiest Minds Technologies,Bengaluru,"digital marketing, email marketing, business development, business marketing, marketing management, sales, content creation, brand management",1-3 Yrs,On-site,3.4,https://www.naukri.com/job-listings-associate-business-analyst-marketing-happiest-minds-technologies-bengaluru-1-to-3-years-100626013303
17537,SAP Supply Chain Management Business Analyst,GE VERNOVA,"Hyderabad, Bengaluru","Business Analyst, Procurement, Change Management, Mm, Sap, Enterprise Systems, Data Management, Production Planning",4-7 Yrs,On-site,4.1,https://www.naukri.com/job-listings-sap-supply-chain-management-business-analyst-ge-renewable-energy-technologies-private-limited-hyderabad-bengaluru-4-to-7-years-090626920861
17538,Business Analyst Insurance Domain,Vrinda International,Bengaluru,"Business communication, business intelligence reporting, Data analysis, Business analysis, Analytical, QlikView, Stakeholder management, Analytics",7-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-business-analyst-insurance-domain-vrinda-international-bengaluru-7-to-11-years-090626504479
17539,Business Analyst - Payments,E Solutions It Services,"Chennai, Bengaluru, Mumbai (All Areas)","Business Analyst, Faster Payments, PACS, SEPA, Requirement Gathering, Chips, Ach, MT",7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-business-analyst-payments-e-solutions-chennai-bengaluru-mumbai-all-areas-7-to-12-years-090626008986
17540,Staff Business Analyst,Nutanix,Bengaluru,"Business process, SAN, Business transformation, Analytical, Agile, Customer support, Continuous improvement, Project delivery",8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-staff-business-analyst-nutanix-india-technologies-private-limited-bengaluru-8-to-13-years-080626502373
17541,Business Analyst with Change Management,Big4 Company,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)","Business Analysis, Change management, Management, Change, Analysis",8-12 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-business-analyst-with-change-management-erm-placement-services-hyderabad-bengaluru-mumbai-all-areas-8-to-12-years-080626029397
17542,Business Analyst | Compliance/IMDS Engineer,APA Engineering,"Hyderabad, Chennai, Bengaluru","IMDS, Customer Follow Up, GADSL, REACH, VLOOKUP, business analyst, Elv, Business analysis",1-2 Yrs,On-site,4.0,https://www.naukri.com/job-listings-business-analyst-compliance-imds-engineer-apa-engineering-hyderabad-chennai-bengaluru-1-to-2-years-080626024754
17543,ServiceNow Business Analyst,Ascendion Engineering,Bengaluru,"rest, project management, analytical, time management, cmdb, documentation, analysis, change management",7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-servicenow-business-analyst-ascendion-engineering-bengaluru-7-to-12-years-080626023484
17544,Business Analyst - Operatinal Technology,Estuate Software,Remote,"Use Cases, NIST CSF, Brd, IEC 62443, Claroty, NERC CIP, OT, HMI",6-11 Yrs,Remote,2.8,https://www.naukri.com/job-listings-business-analyst-operatinal-technology-estuate-software-bengaluru-6-to-11-years-080626005322
17545,Analyst - Business Consulting Risk - AMI - CNS - Risk,EY,Bengaluru,"Manager Internal Audit, Assurance, Operational excellence, Data modeling, Analytical, risk consulting, Business strategy, Risk management",0-1 Yrs,On-site,3.4,https://www.naukri.com/job-listings-analyst-business-consulting-risk-ami-cns-risk-ernst-young-bengaluru-0-to-1-years-020426508346
17546,Junior Business Analyst | Remote |US Sift EST TZ,Reali Solutions,Remote,"testing coordination, configuration notes, Project Management, compliance, and client communications., client feedback, acceptance criteria, user stories",5-6 Yrs,Remote,3.6,https://www.naukri.com/job-listings-junior-business-analyst-remote-us-sift-est-tz-reali-solutions-bengaluru-5-to-6-years-010626030116
17547,Technical Business Analyst II,Swiss Re,Bengaluru,"pmp, pmo, interpersonal skills, project, hr functions, project management tools, change management, communication skills",2-4 Yrs,On-site,3.8,https://www.naukri.com/job-listings-technical-business-analyst-ii-swiss-re-bengaluru-2-to-4-years-260825504297
17548,Technical Business Analyst- Immediate Joiners Preferred,"Mindcube Solutions Technology, Consulting & Services",Bengaluru,"Business Analysis, requirement gathering, user experience design, business writing, customer management, product development, Agile training, user stories",4-6 Yrs,On-site,5.0,https://www.naukri.com/job-listings-technical-business-analyst-immediate-joiners-preferred-mindcube-solutions-technology-consulting-services-bengaluru-4-to-6-years-210526922153
17549,Technical Business Analyst,Mindcube Solutions,Hybrid - Bengaluru,"Business Analysis, python, team development, software testing, customer management, test strategy, test planning, scrum",4-6 Yrs,Hybrid,5.0,https://www.naukri.com/job-listings-technical-business-analyst-mindcube-solutions-bengaluru-4-to-6-years-210526922151
17550,Technical Business Analyst,ACL Digital,Bengaluru,"Business Analyst, Product innovation, Data modeling, Consulting, Relationship, Agile, UPS, Management",6-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-technical-business-analyst-acl-digital-bengaluru-6-to-9-years-170326504662
17551,Technical Business Analyst - SmartStream's TLM Reconciliations Premium,Luxoft,Bengaluru,"business analyst, confluence, oracle, sla, reconciliation, sql, banking, derivatives",8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-technical-business-analyst-smartstream-s-tlm-reconciliations-luxoft-india-llp-bengaluru-8-to-13-years-150526922537
17552,Technical Business Analyst,Axicorp,Bengaluru,"Data analysis, Data management, Agile, Data quality, JIRA, Analytics, Financial services, SQL",10-15 Yrs,On-site,1.0,https://www.naukri.com/job-listings-technical-business-analyst-axicorp-bengaluru-10-to-15-years-030326500760
17553,Technical Business Analyst - Offshore,Clifyx Technology,Bengaluru,"Access management, Technical design, devops, JIRA, Business Technical Analyst, Design, Technical, Technical analysis",3-6 Yrs,On-site,3.3,https://www.naukri.com/job-listings-technical-business-analyst-offshore-clifyx-technology-bengaluru-3-to-6-years-250425502677
17554,Technical Business Analyst (Fintech Payments),Cloudberry360 Technologies,Bengaluru,"Business analysis, XML, Analytical, PAAS, Agile, JSON, JIRA, Operations",4-9 Yrs,On-site,3.9,https://www.naukri.com/job-listings-technical-business-analyst-fintech-payments-cloudberry360-bengaluru-4-to-9-years-231024502053
17555,Technical Business Analyst,Han Digital Solution,Bengaluru,"digital, business requirements, gap analysis, documentation, business analysis, uat, process improvement, user stories",6-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-technical-business-analyst-han-digital-solution-bengaluru-6-to-8-years-221125502044
17556,Technical Business Analyst,Mayura Consultancy Services,Bengaluru,"Computer science, Manual testing, Manager Quality Assurance, Business analysis, Analytical, Integration testing, Workflow, Gap analysis",2-7 Yrs,On-site,4.3,https://www.naukri.com/job-listings-technical-business-analyst-mayura-consultancy-services-bengaluru-2-to-7-years-220825502288
17557,Technical Business Analyst Ram,Logic Planet,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","operations, it services, business processes, process improvement, business analyst, communication and interpersonal skills, business operations, technical documentation",2-4 Yrs,On-site,2.8,https://www.naukri.com/job-listings-technical-business-analyst-ram-logicplanet-it-services-hubli-mangaluru-mysuru-bengaluru-belgaum-2-to-4-years-200226504999
17558,Technical Business Analyst RamNirmala Gariya,Logic Planet,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","operations, it services, business analyst, communication and interpersonal skills, business operations, technical documentation, user manuals, Business analysis",2-4 Yrs,On-site,2.8,https://www.naukri.com/job-listings-technical-business-analyst-ramnirmala-gariya-logicplanet-it-services-hubli-mangaluru-mysuru-bengaluru-belgaum-2-to-4-years-200226504987
17559,Technical Business Analyst,Itorizon,Bengaluru,"Supply chain, Managed services, PDF, Analytical, PAAS, Consulting, Agile, Scrum",5-10 Yrs,On-site,2.9,https://www.naukri.com/job-listings-technical-business-analyst-itorizon-bengaluru-5-to-10-years-050126501297
17560,ServiceNow IRM/GRC Business Analyst - IT Services & Consulting,IT Services & Consulting,Hybrid - Bengaluru,"ServiceNow IRM, GRC, ServiceNow Business Analyst, Ilm, Servicenow, Consulting, IT services",7-10 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-servicenow-irm-grc-business-analyst-it-services-consulting-gennext-india-private-limited-bengaluru-7-to-10-years-200526017391
17561,Business Analyst-Finance(P2P),IDFC FIRST Bank,"Hyderabad, Bengaluru","Oracle Ebs Finance Functional, P2P, Brd, Eb, EBS, Oracle Project Accounting, Oracle e-business suite, Finance",7-12 Yrs,On-site,3.9,https://www.naukri.com/job-listings-business-analyst-finance-p2p-idfc-first-bank-hyderabad-bengaluru-7-to-12-years-260226022124
17562,Oracle Fusion ERP Procure To Pay Business Analyst,Altera Corporation,Bengaluru,"Procurement, Computer science, Application support, Change management, Project management, Analytical, Agile, Scrum",5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-oracle-fusion-erp-procure-to-pay-business-analyst-altera-bengaluru-5-to-10-years-050626503000
17563,Business Analyst (Power BI),NetApp,Bengaluru,"oracle pl, project management, macros, sql queries, analytical, supply chain, power bi, office",5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-business-analyst-power-bi-netapp-bengaluru-5-to-8-years-050626018325
17564,Salesforce Business Analyst,Net2Source,"Pune, India, Bengaluru","Health Cloud, Business Analyst, Salesforce, Salesforce Sales Cloud, Salesforce Business Analyst, Salesforce Administration, Stakeholder Management, Cloud Sales",8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-salesforce-business-analyst-net2source-llp-pune-bengaluru-india-8-to-13-years-050626010813
